application/vnd.dvb.notif-ia-registration-response+xml,application,vnd.dvb.notif-ia-registration-response+xml,http://www.iana.org/assignments/media-types/application/vnd.dvb.notif-ia-registration-response+xml,,False
application/vnd.dvb.notif-init+xml,application,vnd.dvb.notif-init+xml,http://www.iana.org/assignments/media-types/application/vnd.dvb.notif-init+xml,,False
application/vnd.dxr,application,vnd.dxr,http://www.iana.org/assignments/media-types/application/vnd-dxr,,False
application/vnd.dynageo,application,vnd.dynageo,http://www.iana.org/assignments/media-types/application/vnd.dynageo,,False
application/vnd.ecdis-update,application,vnd.ecdis-update,http://www.iana.org/assignments/media-types/application/vnd.ecdis-update,,False
application/vnd.ecowin.chart,application,vnd.ecowin.chart,http://www.iana.org/assignments/media-types/application/vnd.ecowin.chart,,False
application/vnd.ecowin.filerequest,application,vnd.ecowin.filerequest,http://www.iana.org/assignments/media-types/application/vnd.ecowin.filerequest,,False
application/vnd.ecowin.fileupdate,application,vnd.ecowin.fileupdate,http://www.iana.org/assignments/media-types/application/vnd.ecowin.fileupdate,,False
application/vnd.ecowin.series,application,vnd.ecowin.series,http://www.iana.org/assignments/media-types/application/vnd.ecowin.series,,False
application/vnd.ecowin.seriesrequest,application,vnd.ecowin.seriesrequest,http://www.iana.org/assignments/media-types/application/vnd.ecowin.seriesrequest,,False
application/vnd.ecowin.seriesupdate,application,vnd.ecowin.seriesupdate,http://www.iana.org/assignments/media-types/application/vnd.ecowin.seriesupdate,,False
application/vnd.emclient.accessrequest+xml,application,vnd.emclient.accessrequest+xml,http://www.iana.org/assignments/media-types/application/vnd.emclient.accessrequest+xml,,False
application/vnd.enliven,application,vnd.enliven,http://www.iana.org/assignments/media-types/application/vnd.enliven,,False
application/vnd.epson.esf,application,vnd.epson.esf,http://www.iana.org/assignments/media-types/application/vnd.epson.esf,,False
application/vnd.epson.msf,application,vnd.epson.msf,http://www.iana.org/assignments/media-types/application/vnd.epson.msf,,False
application/vnd.epson.quickanime,application,vnd.epson.quickanime,http://www.iana.org/assignments/media-types/application/vnd.epson.quickanime,,False
application/vnd.epson.salt,application,vnd.epson.salt,http://www.iana.org/assignments/media-types/application/vnd.epson.salt,,False
application/vnd.epson.ssf,application,vnd.epson.ssf,http://www.iana.org/assignments/media-types/application/vnd.epson.ssf,,False
application/vnd.ericsson.quickcall,application,vnd.ericsson.quickcall,http://www.iana.org/assignments/media-types/application/vnd.ericsson.quickcall,,False
application/vnd.eszigno3+xml,application,vnd.eszigno3+xml,http://www.iana.org/assignments/media-types/application/vnd.eszigno3+xml,,False
application/vnd.etsi.aoc+xml,application,vnd.etsi.aoc+xml,http://www.iana.org/assignments/media-types/application/vnd.etsi.aoc+xml,,False
application/vnd.etsi.cug+xml,application,vnd.etsi.cug+xml,http://www.iana.org/assignments/media-types/application/vnd.etsi.cug+xml,,False
application/vnd.etsi.iptvcommand+xml,application,vnd.etsi.iptvcommand+xml,http://www.iana.org/assignments/media-types/application/vnd.etsi.iptvcommand+xml,,False
application/vnd.etsi.iptvdiscovery+xml,application,vnd.etsi.iptvdiscovery+xml,http://www.iana.org/assignments/media-types/application/vnd.etsi.iptvdiscovery+xml,,False
application/vnd.etsi.iptvprofile+xml,application,vnd.etsi.iptvprofile+xml,http://www.iana.org/assignments/media-types/application/vnd.etsi.iptvprofile+xml,,False
application/vnd.etsi.iptvsad-bc+xml,application,vnd.etsi.iptvsad-bc+xml,http://www.iana.org/assignments/media-types/application/vnd.etsi.iptvsad-bc+xml,,False
application/vnd.etsi.iptvsad-cod+xml,application,vnd.etsi.iptvsad-cod+xml,http://www.iana.org/assignments/media-types/application/vnd.etsi.iptvsad-cod+xml,,False
application/vnd.etsi.iptvsad-npvr+xml,application,vnd.etsi.iptvsad-npvr+xml,http://www.iana.org/assignments/media-types/application/vnd.etsi.iptvsad-npvr+xml,,False
application/vnd.etsi.iptvueprofile+xml,application,vnd.etsi.iptvueprofile+xml,http://www.iana.org/assignments/media-types/application/vnd.etsi.iptvueprofile+xml,,False
application/vnd.etsi.mcid+xml,application,vnd.etsi.mcid+xml,http://www.iana.org/assignments/media-types/application/vnd.etsi.mcid+xml,,False
application/vnd.etsi.sci+xml,application,vnd.etsi.sci+xml,http://www.iana.org/assignments/media-types/application/vnd.etsi.sci+xml,,False
application/vnd.etsi.simservs+xml,application,vnd.etsi.simservs+xml,http://www.iana.org/assignments/media-types/application/vnd.etsi.simservs+xml,,False
application/vnd.etsi.tsl+xml,application,vnd.etsi.tsl+xml,http://www.iana.org/assignments/media-types/application/vnd.etsi.tsl+xml,,False
application/vnd.etsi.tsl.der,application,vnd.etsi.tsl.der,http://www.iana.org/assignments/media-types/application/vnd.etsi.tsl.der,,False
application/vnd.eudora.data,application,vnd.eudora.data,http://www.iana.org/assignments/media-types/application/vnd.eudora.data,,False
application/vnd.ezpix-album,application,vnd.ezpix-album,http://www.iana.org/assignments/media-types/application/vnd.ezpix-album,,False
application/vnd.ezpix-package,application,vnd.ezpix-package,http://www.iana.org/assignments/media-types/application/vnd.ezpix-package,,False
application/vnd.f-secure.mobile,application,vnd.f-secure.mobile,http://www.iana.org/assignments/media-types/application/vnd.f-secure.mobile,,False
application/vnd.fdf,application,vnd.fdf,http://www.iana.org/assignments/media-types/application/vnd-fdf,,False
application/vnd.fdsn.mseed,application,vnd.fdsn.mseed,http://www.iana.org/assignments/media-types/application/vnd.fdsn.mseed,,False
application/vnd.fdsn.seed,application,vnd.fdsn.seed,http://www.iana.org/assignments/media-types/application/vnd.fdsn.seed,,False
application/vnd.ffsns,application,vnd.ffsns,http://www.iana.org/assignments/media-types/application/vnd.ffsns,,False
application/vnd.fints,application,vnd.fints,http://www.iana.org/assignments/media-types/application/vnd.fints,,False
application/vnd.FloGraphIt,application,vnd.FloGraphIt,http://www.iana.org/assignments/media-types/application/vnd.FloGraphIt,,False
application/vnd.fluxtime.clip,application,vnd.fluxtime.clip,http://www.iana.org/assignments/media-types/application/vnd.fluxtime.clip,,False
application/vnd.font-fontforge-sfd,application,vnd.font-fontforge-sfd,http://www.iana.org/assignments/media-types/application/vnd.font-fontforge-sfd,,False
application/vnd.framemaker,application,vnd.framemaker,http://www.iana.org/assignments/media-types/application/vnd.framemaker,,False
application/vnd.frogans.fnc,application,vnd.frogans.fnc,http://www.iana.org/assignments/media-types/application/vnd.frogans.fnc,,False
application/vnd.frogans.ltf,application,vnd.frogans.ltf,http://www.iana.org/assignments/media-types/application/vnd.frogans.ltf,,False
application/vnd.fsc.weblaunch,application,vnd.fsc.weblaunch,http://www.iana.org/assignments/media-types/application/vnd.fsc.weblaunch,,False
application/vnd.fujitsu.oasys,application,vnd.fujitsu.oasys,http://www.iana.org/assignments/media-types/application/vnd.fujitsu.oasys,,False
application/vnd.fujitsu.oasys2,application,vnd.fujitsu.oasys2,http://www.iana.org/assignments/media-types/application/vnd.fujitsu.oasys2,,False
application/vnd.fujitsu.oasys3,application,vnd.fujitsu.oasys3,http://www.iana.org/assignments/media-types/application/vnd.fujitsu.oasys3,,False
application/vnd.fujitsu.oasysgp,application,vnd.fujitsu.oasysgp,http://www.iana.org/assignments/media-types/application/vnd.fujitsu.oasysgp,,False
application/vnd.fujitsu.oasysprs,application,vnd.fujitsu.oasysprs,http://www.iana.org/assignments/media-types/application/vnd.fujitsu.oasysprs,,False
application/vnd.fujixerox.ART4,application,vnd.fujixerox.ART4,http://www.iana.org/assignments/media-types/application/vnd.fujixerox.ART4,,False
application/vnd.fujixerox.ART-EX,application,vnd.fujixerox.ART-EX,http://www.iana.org/assignments/media-types/application/vnd.fujixerox.ART-EX,,False
application/vnd.fujixerox.ddd,application,vnd.fujixerox.ddd,http://www.iana.org/assignments/media-types/application/vnd.fujixerox.ddd,,False
application/vnd.fujixerox.docuworks,application,vnd.fujixerox.docuworks,http://www.iana.org/assignments/media-types/application/vnd.fujixerox.docuworks,,False
application/vnd.fujixerox.docuworks.binder,application,vnd.fujixerox.docuworks.binder,http://www.iana.org/assignments/media-types/application/vnd.fujixerox.docuworks.binder,,False
application/vnd.fujixerox.HBPL,application,vnd.fujixerox.HBPL,http://www.iana.org/assignments/media-types/application/vnd.fujixerox.HBPL,,False
application/vnd.fut-misnet,application,vnd.fut-misnet,http://www.iana.org/assignments/media-types/application/vnd.fut-misnet,,False
application/vnd.fuzzysheet,application,vnd.fuzzysheet,http://www.iana.org/assignments/media-types/application/vnd.fuzzysheet,,False
application/vnd.genomatix.tuxedo,application,vnd.genomatix.tuxedo,http://www.iana.org/assignments/media-types/application/vnd.genomatix.tuxedo,,False
application/vnd.geogebra.file,application,vnd.geogebra.file,http://www.iana.org/assignments/media-types/application/vnd.geogebra.file,,False
application/vnd.geogebra.tool,application,vnd.geogebra.tool,http://www.iana.org/assignments/media-types/application/vnd.geogebra.tool,,False
application/vnd.geometry-explorer,application,vnd.geometry-explorer,http://www.iana.org/assignments/media-types/application/vnd.geometry-explorer,,False
application/vnd.geonext,application,vnd.geonext,http://www.iana.org/assignments/media-types/application/vnd.geonext,,False
application/vnd.geoplan,application,vnd.geoplan,http://www.iana.org/assignments/media-types/application/vnd.geoplan,,False
application/vnd.geospace,application,vnd.geospace,http://www.iana.org/assignments/media-types/application/vnd.geospace,,False
application/vnd.globalplatform.card-content-mgt,application,vnd.globalplatform.card-content-mgt,http://www.iana.org/assignments/media-types/application/vnd.globalplatform.card-content-mgt,,False
application/vnd.globalplatform.card-content-mgt-response,application,vnd.globalplatform.card-content-mgt-response,http://www.iana.org/assignments/media-types/application/vnd.globalplatform.card-content-mgt-response,,False
application/vnd.gmx,application,vnd.gmx,http://www.iana.org/assignments/media-types/application/vnd.gmx,,True
application/vnd.google-earth.kml+xml,application,vnd.google-earth.kml+xml,http://www.iana.org/assignments/media-types/application/vnd.google-earth.kml+xml,,False
application/vnd.google-earth.kmz,application,vnd.google-earth.kmz,http://www.iana.org/assignments/media-types/application/vnd.google-earth.kmz,,False
application/vnd.grafeq,application,vnd.grafeq,http://www.iana.org/assignments/media-types/application/vnd.grafeq,,False
application/vnd.gridmp,application,vnd.gridmp,http://www.iana.org/assignments/media-types/application/vnd.gridmp,,False
application/vnd.groove-account,application,vnd.groove-account,http://www.iana.org/assignments/media-types/application/vnd.groove-account,,False
application/vnd.groove-help,application,vnd.groove-help,http://www.iana.org/assignments/media-types/application/vnd.groove-help,,False
application/vnd.groove-identity-message,application,vnd.groove-identity-message,http://www.iana.org/assignments/media-types/application/vnd.groove-identity-message,,False
application/vnd.groove-injector,application,vnd.groove-injector,http://www.iana.org/assignments/media-types/application/vnd.groove-injector,,False
application/vnd.groove-tool-message,application,vnd.groove-tool-message,http://www.iana.org/assignments/media-types/application/vnd.groove-tool-message,,False
application/vnd.groove-tool-template,application,vnd.groove-tool-template,http://www.iana.org/assignments/media-types/application/vnd.groove-tool-template,,False
application/vnd.groove-vcard,application,vnd.groove-vcard,http://www.iana.org/assignments/media-types/application/vnd.groove-vcard,,False
application/vnd.HandHeld-Entertainment+xml,application,vnd.HandHeld-Entertainment+xml,http://www.iana.org/assignments/media-types/application/vnd.HandHeld-Entertainment+xml,,False
application/vnd.hbci,application,vnd.hbci,http://www.iana.org/assignments/media-types/application/vnd.hbci,,False
application/vnd.hcl-bireports,application,vnd.hcl-bireports,http://www.iana.org/assignments/media-types/application/vnd.hcl-bireports,,False
application/vnd.hhe.lesson-player,application,vnd.hhe.lesson-player,http://www.iana.org/assignments/media-types/application/vnd.hhe.lesson-player,,False
application/vnd.hp-HPGL,application,vnd.hp-HPGL,http://www.iana.org/assignments/media-types/application/vnd.hp-HPGL,,False
application/vnd.hp-hpid,application,vnd.hp-hpid,http://www.iana.org/assignments/media-types/application/vnd.hp-hpid,,False
application/vnd.hp-hps,application,vnd.hp-hps,http://www.iana.org/assignments/media-types/application/vnd.hp-hps,,False
application/vnd.hp-jlyt,application,vnd.hp-jlyt,http://www.iana.org/assignments/media-types/application/vnd.hp-jlyt,,False
application/vnd.hp-PCL,application,vnd.hp-PCL,http://www.iana.org/assignments/media-types/application/vnd.hp-PCL,,False
application/vnd.hp-PCLXL,application,vnd.hp-PCLXL,http://www.iana.org/assignments/media-types/application/vnd.hp-PCLXL,,False
application/vnd.httphone,application,vnd.httphone,http://www.iana.org/assignments/media-types/application/vnd.httphone,,False
application/vnd.hydrostatix.sof-data,application,vnd.hydrostatix.sof-data,http://www.iana.org/assignments/media-types/application/vnd.hydrostatix.sof-data,,False
application/vnd.hzn-3d-crossword,application,vnd.hzn-3d-crossword,http://www.iana.org/assignments/media-types/application/vnd.hzn-3d-crossword,,False
application/vnd.ibm.afplinedata,application,vnd.ibm.afplinedata,http://www.iana.org/assignments/media-types/application/vnd.ibm.afplinedata,,False
application/vnd.ibm.electronic-media,application,vnd.ibm.electronic-media,http://www.iana.org/assignments/media-types/application/vnd.ibm.electronic-media,,False
application/vnd.ibm.MiniPay,application,vnd.ibm.MiniPay,http://www.iana.org/assignments/media-types/application/vnd.ibm.MiniPay,,False
application/vnd.ibm.modcap,application,vnd.ibm.modcap,http://www.iana.org/assignments/media-types/application/vnd.ibm.modcap,,False
application/vnd.ibm.rights-management,application,vnd.ibm.rights-management,http://www.iana.org/assignments/media-types/application/vnd.ibm.rights-management,,False
application/vnd.ibm.secure-container,application,vnd.ibm.secure-container,http://www.iana.org/assignments/media-types/application/vnd.ibm.secure-container,,False
application/vnd.iccprofile,application,vnd.iccprofile,http://www.iana.org/assignments/media-types/application/vnd.iccprofile,,False
application/vnd.igloader,application,vnd.igloader,http://www.iana.org/assignments/media-types/application/vnd.igloader,,False
application/vnd.immervision-ivp,application,vnd.immervision-ivp,http://www.iana.org/assignments/media-types/application/vnd.immervision-ivp,,False
application/vnd.immervision-ivu,application,vnd.immervision-ivu,http://www.iana.org/assignments/media-types/application/vnd.immervision-ivu,,False
application/vnd.informedcontrol.rms+xml,application,vnd.informedcontrol.rms+xml,http://www.iana.org/assignments/media-types/application/vnd.informedcontrol.rms+xml,,False
application/vnd.informix-visionary,application,vnd.informix-visionary,http://www.iana.org/assignments/media-types/application/vnd.informix-visionary,,False
application/vnd.intercon.formnet,application,vnd.intercon.formnet,http://www.iana.org/assignments/media-types/application/vnd.intercon.formnet,,False
application/vnd.intertrust.digibox,application,vnd.intertrust.digibox,http://www.iana.org/assignments/media-types/application/vnd.intertrust.digibox,,False
application/vnd.intertrust.nncp,application,vnd.intertrust.nncp,http://www.iana.org/assignments/media-types/application/vnd.intertrust.nncp,,False
application/vnd.intu.qbo,application,vnd.intu.qbo,http://www.iana.org/assignments/media-types/application/vnd.intu.qbo,,False
application/vnd.intu.qfx,application,vnd.intu.qfx,http://www.iana.org/assignments/media-types/application/vnd.intu.qfx,,False
application/vnd.iptc.g2.conceptitem+xml,application,vnd.iptc.g2.conceptitem+xml,http://www.iana.org/assignments/media-types/application/vnd.iptc.g2.conceptitem+xml,,False
application/vnd.iptc.g2.knowledgeitem+xml,application,vnd.iptc.g2.knowledgeitem+xml,http://www.iana.org/assignments/media-types/application/vnd.iptc.g2.knowledgeitem+xml,,False
application/vnd.iptc.g2.newsitem+xml,application,vnd.iptc.g2.newsitem+xml,http://www.iana.org/assignments/media-types/application/vnd.iptc.g2.newsitem+xml,,False
application/vnd.iptc.g2.packageitem+xml,application,vnd.iptc.g2.packageitem+xml,http://www.iana.org/assignments/media-types/application/vnd.iptc.g2.packageitem+xml,,False
application/vnd.ipunplugged.rcprofile,application,vnd.ipunplugged.rcprofile,http://www.iana.org/assignments/media-types/application/vnd.ipunplugged.rcprofile,,False
application/vnd.irepository.package+xml,application,vnd.irepository.package+xml,http://www.iana.org/assignments/media-types/application/vnd.irepository.package+xml,,False
application/vnd.is-xpr,application,vnd.is-xpr,http://www.iana.org/assignments/media-types/application/vnd.is-xpr,,False
application/vnd.jam,application,vnd.jam,http://www.iana.org/assignments/media-types/application/vnd.jam,,False
application/vnd.japannet-directory-service,application,vnd.japannet-directory-service,http://www.iana.org/assignments/media-types/application/vnd.japannet-directory-service,,False
application/vnd.japannet-jpnstore-wakeup,application,vnd.japannet-jpnstore-wakeup,http://www.iana.org/assignments/media-types/application/vnd.japannet-jpnstore-wakeup,,False
application/vnd.japannet-payment-wakeup,application,vnd.japannet-payment-wakeup,http://www.iana.org/assignments/media-types/application/vnd.japannet-payment-wakeup,,False
application/vnd.japannet-registration,application,vnd.japannet-registration,http://www.iana.org/assignments/media-types/application/vnd.japannet-registration,,False
application/vnd.japannet-registration-wakeup,application,vnd.japannet-registration-wakeup,http://www.iana.org/assignments/media-types/application/vnd.japannet-registration-wakeup,,False
application/vnd.japannet-setstore-wakeup,application,vnd.japannet-setstore-wakeup,http://www.iana.org/assignments/media-types/application/vnd.japannet-setstore-wakeup,,False
application/vnd.japannet-verification,application,vnd.japannet-verification,http://www.iana.org/assignments/media-types/application/vnd.japannet-verification,,False
application/vnd.japannet-verification-wakeup,application,vnd.japannet-verification-wakeup,http://www.iana.org/assignments/media-types/application/vnd.japannet-verification-wakeup,,False
application/vnd.jcp.javame.midlet-rms,application,vnd.jcp.javame.midlet-rms,http://www.iana.org/assignments/media-types/application/vnd.jcp.javame.midlet-rms,,False
application/vnd.jisp,application,vnd.jisp,http://www.iana.org/assignments/media-types/application/vnd.jisp,,False
application/vnd.joost.joda-archive,application,vnd.joost.joda-archive,http://www.iana.org/assignments/media-types/application/vnd.joost.joda-archive,,False
application/vnd.kahootz,application,vnd.kahootz,http://www.iana.org/assignments/media-types/application/vnd.kahootz,,False
application/vnd.kde.karbon,application,vnd.kde.karbon,http://www.iana.org/assignments/media-types/application/vnd.kde.karbon,,False
application/vnd.kde.kchart,application,vnd.kde.kchart,http://www.iana.org/assignments/media-types/application/vnd.kde.kchart,,False
application/vnd.kde.kformula,application,vnd.kde.kformula,http://www.iana.org/assignments/media-types/application/vnd.kde.kformula,,False
application/vnd.kde.kivio,application,vnd.kde.kivio,http://www.iana.org/assignments/media-types/application/vnd.kde.kivio,,False
application/vnd.kde.kontour,application,vnd.kde.kontour,http://www.iana.org/assignments/media-types/application/vnd.kde.kontour,,False
application/vnd.kde.kpresenter,application,vnd.kde.kpresenter,http://www.iana.org/assignments/media-types/application/vnd.kde.kpresenter,,False
application/vnd.kde.kspread,application,vnd.kde.kspread,http://www.iana.org/assignments/media-types/application/vnd.kde.kspread,,False
application/vnd.kde.kword,application,vnd.kde.kword,http://www.iana.org/assignments/media-types/application/vnd.kde.kword,,False
application/vnd.kenameaapp,application,vnd.kenameaapp,http://www.iana.org/assignments/media-types/application/vnd.kenameaapp,,False
application/vnd.kidspiration,application,vnd.kidspiration,http://www.iana.org/assignments/media-types/application/vnd.kidspiration,,False
application/vnd.Kinar,application,vnd.Kinar,http://www.iana.org/assignments/media-types/application/vnd.Kinar,,False
application/vnd.koan,application,vnd.koan,http://www.iana.org/assignments/media-types/application/vnd.koan,,False
application/vnd.kodak-descriptor,application,vnd.kodak-descriptor,http://www.iana.org/assignments/media-types/application/vnd.kodak-descriptor,,False
application/vnd.liberty-request+xml,application,vnd.liberty-request+xml,http://www.iana.org/assignments/media-types/application/vnd.liberty-request+xml,,False
application/vnd.llamagraphics.life-balance.desktop,application,vnd.llamagraphics.life-balance.desktop,http://www.iana.org/assignments/media-types/application/vnd.llamagraphics.life-balance.desktop,,False
application/vnd.llamagraphics.life-balance.exchange+xml,application,vnd.llamagraphics.life-balance.exchange+xml,http://www.iana.org/assignments/media-types/application/vnd.llamagraphics.life-balance.exchange+xml,,False
application/vnd.lotus-1-2-3,application,vnd.lotus-1-2-3,http://www.iana.org/assignments/media-types/application/vnd.lotus-1-2-3,,False
application/vnd.lotus-approach,application,vnd.lotus-approach,http://www.iana.org/assignments/media-types/application/vnd.lotus-approach,,False
application/vnd.lotus-freelance,application,vnd.lotus-freelance,http://www.iana.org/assignments/media-types/application/vnd.lotus-freelance,,False
application/vnd.lotus-notes,application,vnd.lotus-notes,http://www.iana.org/assignments/media-types/application/vnd.lotus-notes,,False
application/vnd.lotus-organizer,application,vnd.lotus-organizer,http://www.iana.org/assignments/media-types/application/vnd.lotus-organizer,,False
application/vnd.lotus-screencam,application,vnd.lotus-screencam,http://www.iana.org/assignments/media-types/application/vnd.lotus-screencam,,False
application/vnd.lotus-wordpro,application,vnd.lotus-wordpro,http://www.iana.org/assignments/media-types/application/vnd.lotus-wordpro,,False
application/vnd.macports.portpkg,application,vnd.macports.portpkg,http://www.iana.org/assignments/media-types/application/vnd.macports.portpkg,,False
application/vnd.marlin.drm.actiontoken+xml,application,vnd.marlin.drm.actiontoken+xml,http://www.iana.org/assignments/media-types/application/vnd.marlin.drm.actiontoken+xml,,False
application/vnd.marlin.drm.conftoken+xml,application,vnd.marlin.drm.conftoken+xml,http://www.iana.org/assignments/media-types/application/vnd.marlin.drm.conftoken+xml,,False
application/vnd.marlin.drm.license+xml,application,vnd.marlin.drm.license+xml,http://www.iana.org/assignments/media-types/application/vnd.marlin.drm.license+xml,,False
application/vnd.marlin.drm.mdcf,application,vnd.marlin.drm.mdcf,http://www.iana.org/assignments/media-types/application/vnd.marlin.drm.mdcf,,False
application/vnd.mcd,application,vnd.mcd,http://www.iana.org/assignments/media-types/application/vnd.mcd,,False
application/vnd.medcalcdata,application,vnd.medcalcdata,http://www.iana.org/assignments/media-types/application/vnd.medcalcdata,,False
application/vnd.mediastation.cdkey,application,vnd.mediastation.cdkey,http://www.iana.org/assignments/media-types/application/vnd.mediastation.cdkey,,False
application/vnd.meridian-slingshot,application,vnd.meridian-slingshot,http://www.iana.org/assignments/media-types/application/vnd.meridian-slingshot,,False
application/vnd.MFER,application,vnd.MFER,http://www.iana.org/assignments/media-types/application/vnd.MFER,,False
application/vnd.mfmp,application,vnd.mfmp,http://www.iana.org/assignments/media-types/application/vnd.mfmp,,False
application/vnd.micrografx.flo,application,vnd.micrografx.flo,http://www.iana.org/assignments/media-types/application/vnd.micrografx.flo,,False
application/vnd.micrografx.igx,application,vnd.micrografx.igx,http://www.iana.org/assignments/media-types/application/vnd.micrografx-igx,,False
application/vnd.mif,application,vnd.mif,http://www.iana.org/assignments/media-types/application/vnd-mif,,False
application/vnd.minisoft-hp3000-save,application,vnd.minisoft-hp3000-save,http://www.iana.org/assignments/media-types/application/vnd.minisoft-hp3000-save,,False
application/vnd.mitsubishi.misty-guard.trustweb,application,vnd.mitsubishi.misty-guard.trustweb,http://www.iana.org/assignments/media-types/application/vnd.mitsubishi.misty-guard.trustweb,,False
application/vnd.Mobius.DAF,application,vnd.Mobius.DAF,http://www.iana.org/assignments/media-types/application/vnd.Mobius.DAF,,False
application/vnd.Mobius.DIS,application,vnd.Mobius.DIS,http://www.iana.org/assignments/media-types/application/vnd.Mobius.DIS,,False
application/vnd.Mobius.MBK,application,vnd.Mobius.MBK,http://www.iana.org/assignments/media-types/application/vnd.Mobius.MBK,,False
application/vnd.Mobius.MQY,application,vnd.Mobius.MQY,http://www.iana.org/assignments/media-types/application/vnd.Mobius.MQY,,False
application/vnd.Mobius.MSL,application,vnd.Mobius.MSL,http://www.iana.org/assignments/media-types/application/vnd.Mobius.MSL,,False
application/vnd.Mobius.PLC,application,vnd.Mobius.PLC,http://www.iana.org/assignments/media-types/application/vnd.Mobius.PLC,,False
application/vnd.Mobius.TXF,application,vnd.Mobius.TXF,http://www.iana.org/assignments/media-types/application/vnd.Mobius.TXF,,False
application/vnd.mophun.application,application,vnd.mophun.application,http://www.iana.org/assignments/media-types/application/vnd.mophun.application,,False
application/vnd.mophun.certificate,application,vnd.mophun.certificate,http://www.iana.org/assignments/media-types/application/vnd.mophun.certificate,,False
application/vnd.motorola.flexsuite,application,vnd.motorola.flexsuite,http://www.iana.org/assignments/media-types/application/vnd.motorola.flexsuite,,False
application/vnd.motorola.flexsuite.adsi,application,vnd.motorola.flexsuite.adsi,http://www.iana.org/assignments/media-types/application/vnd.motorola.flexsuite.adsi,,False
application/vnd.motorola.flexsuite.fis,application,vnd.motorola.flexsuite.fis,http://www.iana.org/assignments/media-types/application/vnd.motorola.flexsuite.fis,,False
application/vnd.motorola.flexsuite.gotap,application,vnd.motorola.flexsuite.gotap,http://www.iana.org/assignments/media-types/application/vnd.motorola.flexsuite.gotap,,False
application/vnd.motorola.flexsuite.kmr,application,vnd.motorola.flexsuite.kmr,http://www.iana.org/assignments/media-types/application/vnd.motorola.flexsuite.kmr,,False
application/vnd.motorola.flexsuite.ttc,application,vnd.motorola.flexsuite.ttc,http://www.iana.org/assignments/media-types/application/vnd.motorola.flexsuite.ttc,,False
application/vnd.motorola.flexsuite.wem,application,vnd.motorola.flexsuite.wem,http://www.iana.org/assignments/media-types/application/vnd.motorola.flexsuite.wem,,False
application/vnd.motorola.iprm,application,vnd.motorola.iprm,http://www.iana.org/assignments/media-types/application/vnd.motorola.iprm,,False
application/vnd.mozilla.xul+xml,application,vnd.mozilla.xul+xml,http://www.iana.org/assignments/media-types/application/vnd.mozilla.xul+xml,,False
application/vnd.ms-artgalry,application,vnd.ms-artgalry,http://www.iana.org/assignments/media-types/application/vnd.ms-artgalry,,False
application/vnd.ms-asf,application,vnd.ms-asf,http://www.iana.org/assignments/media-types/application/vnd.ms-asf,,False
application/vnd.ms-cab-compressed,application,vnd.ms-cab-compressed,http://www.iana.org/assignments/media-types/application/vnd.ms-cab-compressed,,False
application/vnd.mseq,application,vnd.mseq,http://www.iana.org/assignments/media-types/application/vnd.mseq,,False
application/vnd.ms-excel,application,vnd.ms-excel,http://www.iana.org/assignments/media-types/application/vnd.ms-excel,,False
application/vnd.ms-fontobject,application,vnd.ms-fontobject,http://www.iana.org/assignments/media-types/application/vnd.ms-fontobject,,False
application/vnd.ms-htmlhelp,application,vnd.ms-htmlhelp,http://www.iana.org/assignments/media-types/application/vnd.ms-htmlhelp,,False
application/vnd.msign,application,vnd.msign,http://www.iana.org/assignments/media-types/application/vnd.msign,,False
application/vnd.ms-ims,application,vnd.ms-ims,http://www.iana.org/assignments/media-types/application/vnd.ms-ims,,False
application/vnd.ms-lrm,application,vnd.ms-lrm,http://www.iana.org/assignments/media-types/application/vnd.ms-lrm,,False
application/vnd.ms-playready.initiator+xml,application,vnd.ms-playready.initiator+xml,http://www.iana.org/assignments/media-types/application/vnd.ms-playready.initiator+xml,,False
application/vnd.ms-powerpoint,application,vnd.ms-powerpoint,http://www.iana.org/assignments/media-types/application/vnd.ms-powerpoint,,False
application/vnd.ms-project,application,vnd.ms-project,http://www.iana.org/assignments/media-types/application/vnd.ms-project,,False
application/vnd.ms-tnef,application,vnd.ms-tnef,http://www.iana.org/assignments/media-types/application/vnd.ms-tnef,,False
application/vnd.ms-wmdrm.lic-chlg-req,application,vnd.ms-wmdrm.lic-chlg-req,http://www.iana.org/assignments/media-types/application/vnd.ms-wmdrm.lic-chlg-req,,False
application/vnd.ms-wmdrm.lic-resp,application,vnd.ms-wmdrm.lic-resp,http://www.iana.org/assignments/media-types/application/vnd.ms-wmdrm.lic-resp,,False
application/vnd.ms-wmdrm.meter-chlg-req,application,vnd.ms-wmdrm.meter-chlg-req,http://www.iana.org/assignments/media-types/application/vnd.ms-wmdrm.meter-chlg-req,,False
application/vnd.ms-wmdrm.meter-resp,application,vnd.ms-wmdrm.meter-resp,http://www.iana.org/assignments/media-types/application/vnd.ms-wmdrm.meter-resp,,False
application/vnd.ms-works,application,vnd.ms-works,http://www.iana.org/assignments/media-types/application/vnd.ms-works,,False
application/vnd.ms-wpl,application,vnd.ms-wpl,http://www.iana.org/assignments/media-types/application/vnd.ms-wpl,,False
application/vnd.ms-xpsdocument,application,vnd.ms-xpsdocument,http://www.iana.org/assignments/media-types/application/vnd.ms-xpsdocument,,False
application/vnd.multiad.creator,application,vnd.multiad.creator,http://www.iana.org/assignments/media-types/application/vnd.multiad.creator,,False
